113.9081,118.5180,94.4070,126.4939,119.1342,101.8596,123.8129,121.6357,113.5749,75.1453,126.0745,123.8339,115.7151,118.7150,121.5282,122.2507,124.6290,126.1592,126.6691,81.9917,123.7596,127.9940,126.8291,126.7531,122.7804,125.1472,124.8220,117.7497,109.7304,107.1098,122.0790,112.2360,117.7917,120.1976,120.5483,101.9422,123.3842,74.8245,114.5514,119.9620,87.2318,125.3795,120.3685,105.2413,125.2639,123.2041,113.6022,71.2079,125.6618,122.6820,117.1414,117.0609,121.7161,121.3992,125.7070,126.7621,127.0447,74.2845,123.9780,127.6305,127.6147,126.5080,119.5721,123.9423,124.3682,112.8034,108.7958,107.6791,124.6861,115.3385,118.4436,120.8065,121.7204,99.5098,124.6624,75.7034
113.9486,118.4925,94.7831,126.4971,119.2406,102.4742,123.6644,121.2150,113.6460,75.1611,126.1765,123.9226,115.3824,118.8497,121.6451,122.3470,124.5837,126.2750,126.7198,82.0784,123.8201,128.0480,126.8099,126.7561,122.6688,125.0724,124.6660,117.6845,110.1696,107.4335,122.3139,112.5608,118.0049,120.2419,120.7353,101.9362,123.4611,74.1687,114.7213,119.9904,85.9463,125.3788,120.1996,104.6213,125.2795,123.2327,113.2593,70.5332,125.6065,122.5317,117.6212,117.2061,121.7820,121.2523,125.5689,126.7815,127.0447,73.6008,123.9519,127.5974,127.7522,126.6002,119.7452,124.0740,124.2542,112.8987,108.3941,107.3113,124.8660,115.4943,118.3919,120.6319,121.6410,99.1110,124.3844,76.1284
114.0614,118.4481,94.9950,126.5447,119.2807,102.9853,123.5447,120.8770,113.6628,75.3093,126.2575,123.9379,115.0816,119.0159,121.7523,122.4243,124.4884,126.3598,126.7714,82.0891,123.9043,128.0502,126.7762,126.7461,122.5215,124.9387,124.5174,117.4613,110.6042,107.5030,122.5691,112.8924,118.2628,120.3270,120.9048,101.8599,123.4944,73.7902,114.8471,120.0114,85.1415,125.3573,120.1325,103.7927,125.2222,123.2556,112.8538,70.0526,125.5811,122.4631,117.9598,117.4616,121.8708,121.0426,125.3715,126.7488,127.0527,73.0072,123.9075,127.5762,127.8745,126.7585,119.9220,124.2376,124.1429,113.1976,108.1051,106.8939,125.0286,115.6001,118.4606,120.5068,121.6063,98.7484,124.1078,76.5016
114.2661,118.3726,95.0606,126.6455,119.2557,103.2901,123.4684,120.6342,113.6234,75.5746,126.3003,123.8702,114.8440,119.2078,121.8615,122.4786,124.3701,126.4098,126.8191,81.9844,123.9994,128.0201,126.7112,126.7441,122.3664,124.7445,124.4020,117.1402,110.9891,107.3199,122.8309,113.1859,118.5641,120.4170,121.0156,101.6350,123.4972,73.6973,114.8674,120.0320,84.7654,125.3197,120.1471,102.9109,125.1112,123.2882,112.3980,69.8895,125.6017,122.4934,118.1143,117.8217,121.9466,120.8146,125.1282,126.6867,127.0538,72.6292,123.8584,127.5662,127.9485,126.9630,120.0879,124.3917,124.0498,113.6634,107.9323,106.4558,125.1716,115.6847,118.6361,120.4230,121.6351,98.5045,123.8527,76.8649
114.5548,118.2302,94.9839,126.7946,119.1652,103.3724,123.4455,120.4925,113.5485,75.8975,126.2975,123.7340,114.6460,119.4355,121.9911,122.4921,124.2570,126.4305,126.8743,81.7208,124.0857,127.9810,126.6074,126.7659,122.2122,124.4972,124.3403,116.7863,111.2988,106.9687,123.0934,113.4473,118.9097,120.4982,121.0430,101.2355,123.4855,73.7880,114.7286,120.0433,84.7602,125.2718,120.2023,102.1327,124.9704,123.3277,111.9047,70.0950,125.6824,122.6138,118.0669,118.2340,121.9746,120.6072,124.8450,126.6137,127.0296,72.5773,123.8113,127.5671,127.9587,127.1710,120.2332,124.4917,123.9852,114.2152,107.8396,106.0221,125.2804,115.7848,118.8756,120.3450,121.7083,98.3966,123.6265,77.2250
114.8755,118.0061,94.7570,126.9642,119.0090,103.2542,123.4711,120.4623,113.4749,76.1978,126.2615,123.5544,114.4529,119.7039,122.1486,122.4457,124.1686,126.4307,126.9572,81.2594,124.1414,127.9423,126.4746,126.8108,122.0336,124.2148,124.3415,116.4531,111.5096,106.5619,123.3548,113.7304,119.2948,120.5635,120.9986,100.7215,123.4650,73.8659,114.4327,120.0480,85.0740,125.2217,120.2639,101.5460,124.8259,123.3437,111.4071,70.6463,125.8200,122.7878,117.8187,118.6325,121.9517,120.4372,124.5478,126.5354,126.9646,72.9166,123.7620,127.5755,127.9064,127.3411,120.3456,124.4969,123.9495,114.7628,107.8153,105.6526,125.3344,115.9197,119.1296,120.2363,121.7661,98.3807,123.4228,77.5897
115.1553,117.7303,94.3685,127.1175,118.8043,102.9153,123.5342,120.5437,113.4462,76.4078,126.2322,123.3565,114.2677,119.9920,122.3163,122.3286,124.1206,126.4271,127.0771,80.5848,124.1447,127.9022,126.3323,126.8691,121.7839,123.9177,124.3983,116.1908,111.6174,106.1972,123.6047,114.1034,119.6899,120.6023,120.9161,100.1751,123.4278,73.7741,114.0361,120.0505,85.6244,125.1743,120.3075,101.1448,124.7033,123.3063,110.9579,71.4386,125.9888,122.9633,117.3880,118.9718,121.9002,120.2940,124.2781,126.4419,126.8557,73.5773,123.7023,127.5818,127.7958,127.4503,120.4193,124.4005,123.9376,115.2556,107.8675,105.4102,125.3301,116.0710,119.3632,120.0933,121.7367,98.3793,123.2388,77.9948
115.3468,117.4544,93.8149,127.2360,118.5930,102.3162,123.6299,120.7093,113.4940,76.4827,126.2533,123.1651,114.1214,120.2571,122.4504,122.1330,124.1293,126.4256,127.2283,79.7481,124.0745,127.8620,126.2015,126.9229,121.4387,123.6245,124.4888,116.0355,111.6526,105.9419,123.8265,114.6120,120.0570,120.6098,120.8291,99.6226,123.3648,73.4821,113.6128,120.0347,86.3350,125.1324,120.3125,100.8665,124.6237,123.2142,110.6138,72.2463,126.1513,123.0976,116.8100,119.2294,121.8527,120.1558,124.0694,126.3213,126.7144,74.3742,123.6348,127.5766,127.6320,127.4973,120.4606,124.2283,123.9417,115.7044,107.9787,105.3136,125.2944,116.2017,119.5724,119.9386,121.5702,98.3055,123.0790,78.4321
115.4428,117.2319,93.1308,127.3217,118.4159,101.5039,123.7611,120.9194,113.6183,76.4199,126.3444,123.0152,114.0450,120.4648,122.5100,121.8606,124.2095,126.4194,127.3957,78.9271,123.9161,127.8242,126.0942,126.9500,121.0186,123.3552,124.5874,115.9740,111.6594,105.8429,124.0157,115.2486,120.3704,120.5885,120.7647,99.0539,123.2806,73.0196,113.2583,119.9650,87.1368,125.1019,120.2693,100.6557,124.5988,123.1056,110.4222,72.7987,126.2730,123.1633,116.1543,119.3860,121.8291,120.0123,123.9465,126.1738,126.5633,75.1359,123.5666,127.5582,127.4246,127.4995,120.4851,124.0146,123.9503,116.1463,108.1000,105.3220,125.2691,116.2954,119.7763,119.8063,121.2623,98.1370,122.9500,78.8136
115.4539,117.0926,92.4170,127.3800,118.2892,100.6271,123.9305,121.1437,113.8014,76.2478,126.4885,122.9369,114.0364,120.5949,122.4899,121.5291,124.3604,126.4068,127.5571,78.3662,123.6685,127.7963,126.0119,126.9418,120.5680,123.1363,124.6650,115.9589,111.6698,105.9193,124.1729,115.9297,120.6055,120.5413,120.7387,98.4685,123.1954,72.4357,113.0638,119.8191,87.9430,125.0918,120.1766,100.4508,124.6311,123.0331,110.4134,72.9543,126.3324,123.1443,115.5096,119.4300,121.8337,119.8714,123.9258,126.0079,126.4294,75.8016,123.4854,127.5311,127.1914,127.4751,120.5082,123.7866,123.9440,116.6015,108.1721,105.3523,125.2828,116.3656,119.9866,119.7350,120.8496,97.9453,122.8592,79.0595
115.3992,117.0224,91.8206,127.4124,118.2136,99.8432,124.1304,121.3661,114.0226,75.9610,126.6455,122.9455,114.0599,120.6274,122.4117,121.1625,124.5624,126.3943,127.6854,78.2351,123.3498,127.7882,125.9545,126.9133,120.1299,122.9892,124.6997,115.9555,111.7100,106.1609,124.2959,116.5359,120.7352,120.4842,120.7540,97.8757,123.1399,71.8114,113.0781,119.6121,88.6850,125.1115,120.0480,100.2018,124.7180,123.0278,110.5928,72.7742,126.3167,123.0420,114.9474,119.3717,121.8645,119.7538,124.0059,125.8229,126.3383,76.4073,123.3798,127.5045,126.9538,127.4363,120.5386,123.5543,123.9029,117.0630,108.1609,105.3203,125.3322,116.4408,120.1820,119.7508,120.4028,97.8248,122.8043,79.1526
115.3003,116.9875,91.5066,127.4045,118.1859,99.2608,124.3448,121.5718,114.2465,75.5148,126.7776,123.0499,114.0851,120.5515,122.3058,120.7893,124.7917,126.3940,127.7528,78.6052,123.0018,127.8018,125.9228,126.8843,119.7358,122.9201,124.6862,115.9653,111.8138,106.5230,124.3827,116.9763,120.7459,120.4435,120.7916,97.2842,123.1400,71.2365,113.2851,119.3720,89.3289,125.1745,119.9056,99.9187,124.8593,123.0949,110.9381,72.4557,126.2206,122.8827,114.5095,119.2455,121.9169,119.6800,124.1667,125.6130,126.3068,77.0339,123.2634,127.4914,126.7295,127.3928,120.5777,123.3257,123.8119,117.5015,108.1088,105.1900,125.3923,116.5529,120.3175,119.8620,120.0089,97.8350,122.7726,79.0724
115.1660,116.9658,91.5975,127.3393,118.2030,98.9564,124.5502,121.7475,114.4229,74.9314,126.8600,123.2499,114.1354,120.3763,122.2048,120.4550,125.0329,126.4196,127.7366,79.4095,122.6853,127.8304,125.9204,126.8650,119.4172,122.9261,124.6378,116.0146,111.9814,106.9240,124.4315,117.2139,120.6458,120.4315,120.8236,96.7013,123.1986,70.7811,113.6295,119.1184,89.8520,125.2916,119.7581,99.6533,125.0581,123.2025,111.4060,72.1768,126.0531,122.7142,114.2176,119.0951,121.9767,119.6594,124.3682,125.3802,126.3399,77.7651,123.1627,127.5051,126.5378,127.3543,120.6327,123.1256,123.6706,117.8985,108.1121,104.9980,125.4332,116.7156,120.3484,120.0639,119.7301,97.9671,122.7503,78.7801
115.0054,116.9523,92.1061,127.2256,118.2600,98.9668,124.7272,121.8919,114.5113,74.3633,126.8722,123.5302,114.2774,120.1204,122.1395,120.2159,125.2728,126.4709,127.6262,80.4535,122.4549,127.8745,125.9622,126.8530,119.2085,122.9947,124.5801,116.1114,112.1467,107.2855,124.4482,117.2640,120.4613,120.4513,120.8307,96.1683,123.2952,70.4697,114.0684,118.8650,90.2320,125.4525,119.6016,99.4755,125.3089,123.2946,111.9208,71.9912,125.8445,122.5924,114.0814,118.9459,122.0230,119.6974,124.5742,125.1434,126.4291,78.6218,123.1009,127.5545,126.4078,127.3271,120.7130,122.9873,123.5032,118.2605,108.2497,104.8264,125.4267,116.9309,120.2426,120.3347,119.5801,98.1694,122.7446,78.2628
114.8376,116.9416,92.9434,127.0930,118.3423,99.2700,124.8831,122.0137,114.4905,73.9792,126.8008,123.8645,114.5639,119.8100,122.1328,120.1153,125.5021,126.5309,127.4317,81.5025,122.3386,127.9437,126.0742,126.8434,119.1310,123.0998,124.5367,116.2316,112.2193,107.5585,124.4499,117.1878,120.2305,120.4944,120.8186,95.7501,123.4041,70.2742,114.5837,118.6170,90.4840,125.6268,119.4524,99.4414,125.5850,123.3247,112.3967,71.8858,125.6439,122.5557,114.0964,118.8096,122.0359,119.7939,124.7696,124.9226,126.5511,79.5583,123.0917,127.6419,126.3649,127.3098,120.8182,122.9243,123.3580,118.6019,108.5606,104.7615,125.3533,117.1984,119.9841,120.6453,119.5401,98.4041,122.7753,77.5480
114.6809,116.9138,93.9630,126.9696,118.4329,99.7994,125.0375,122.1185,114.3648,73.8675,126.6486,124.2248,115.0079,119.4656,122.1863,120.1540,125.7113,126.5697,127.1823,82.3610,122.3353,128.0458,126.2789,126.8368,119.1872,123.2207,124.5260,116.3583,112.1359,107.7241,124.4514,117.0485,119.9907,120.5303,120.8222,95.4865,123.5082,70.1491,115.1442,118.3829,90.6922,125.7813,119.3400,99.5539,125.8351,123.2674,112.7718,71.8667,125.4925,122.6004,114.2461,118.7106,122.0113,119.9461,124.9422,124.7353,126.6751,80.5569,123.1364,127.7660,126.4140,127.3037,120.9384,122.9262,123.2826,118.9182,109.0289,104.8686,125.2045,117.4960,119.5888,120.9658,119.5798,98.6782,122.8613,76.7101
114.5411,116.8401,95.0220,126.8706,118.5188,100.4599,125.1932,122.2034,114.1796,74.0171,126.4419,124.5736,115.5931,119.0923,122.2739,120.2882,125.8830,126.5558,126.9120,82.9206,122.4231,128.1729,126.5781,126.8383,119.3714,123.3527,124.5534,116.4941,111.8739,107.7908,124.4623,116.8786,119.7832,120.5198,120.8815,95.3777,123.6094,70.0455,115.6933,118.1731,90.9495,125.8915,119.2785,99.7854,126.0050,123.1368,113.0215,71.9506,125.4046,122.6863,114.5044,118.6857,121.9656,120.1452,125.0811,124.5941,126.7772,81.6158,123.2297,127.9235,126.5454,127.3192,121.0600,122.9776,123.2974,119.1772,109.5971,105.2037,124.9868,117.7730,119.1105,121.2630,119.6812,99.0023,123.0173,75.7918
114.4067,116.7138,96.0220,126.7948,118.5915,101.1474,125.3338,122.2678,113.9759,74.3624,126.2151,124.8577,116.2768,118.7019,122.3534,120.4411,125.9933,126.4758,126.6487,83.1673,122.5695,128.3006,126.9427,126.8538,119.6639,123.5007,124.6036,116.6355,111.4551,107.7798,124.4990,116.6913,119.6475,120.4342,121.0046,95.4180,123.7256,69.9123,116.1579,117.9819,91.3036,125.9469,119.2628,100.1025,126.0643,122.9783,113.1671,72.0765,125.3825,122.7679,114.8458,118.7573,121.9222,120.3624,125.1873,124.4984,126.8514,82.6507,123.3588,128.1101,126.7460,127.3647,121.1757,123.0552,123.3864,119.3342,110.1888,105.8113,124.7227,117.9617,118.6070,121.5149,119.8405,99.3737,123.2383,74.7802
114.2703,116.5549,96.9009,126.7261,118.6522,101.7615,125.4378,122.3265,113.7478,74.8396,125.9923,125.0237,116.9945,118.3201,122.3910,120.5246,126.0178,126.3388,126.4084,83.1456,122.7254,128.4037,127.3238,126.8856,120.0295,123.6676,124.6586,116.7553,110.9505,107.6829,124.5717,116.5063,119.6052,120.2739,121.1572,95.6052,123.8722,69.7026,116.4744,117.7891,91.7791,125.9517,119.2731,100.4556,125.9994,122.8321,113.2618,72.1703,125.4321,122.8192,115.2451,118.9240,121.8934,120.5485,125.2764,124.4453,126.9062,83.5072,123.5053,128.3114,126.9890,127.4373,121.2812,123.1238,123.5156,119.3535,110.7436,106.6647,124.4327,118.0036,118.1181,121.7202,120.0418,99.7838,123.4904,73.7000
114.1507,116.3927,97.6068,126.6479,118.7234,102.2333,125.4805,122.4005,113.4597,75.3695,125.7805,125.0402,117.6825,117.9889,122.3732,120.4897,125.9459,126.1768,126.1972,82.9038,122.8437,128.4625,127.6752,126.9219,120.4245,123.8464,124.7054,116.8314,110.4413,107.5021,124.6716,116.3393,119.6627,120.0746,121.2950,95.9528,124.0576,69.3651,116.6214,117.5757,92.3823,125.9238,119.2864,100.7952,125.8091,122.7215,113.3463,72.2462,125.5544,122.8338,115.6666,119.1733,121.8841,120.6555,125.3679,124.4438,126.9618,84.0517,123.6605,128.5014,127.2329,127.5272,121.3708,123.1568,123.6526,119.2208,111.2487,107.6704,124.1290,117.8732,117.6797,121.8833,120.2617,100.1949,123.7203,72.6629
114.0802,116.2563,98.1143,126.5512,118.8504,102.5418,125.4383,122.5109,113.0769,75.8641,125.5806,124.9080,118.2799,117.7580,122.3113,120.3334,125.7905,126.0330,126.0223,82.4712,122.9040,128.4632,127.9653,126.9425,120.8157,124.0204,124.7299,116.8713,109.9900,107.2738,124.7724,116.1996,119.8191,119.8993,121.3980,96.5007,124.2821,68.8648,116.6155,117.3331,93.0875,125.8837,119.2887,101.0948,125.5135,122.6575,113.4269,72.3925,125.7362,122.8046,116.0776,119.4907,121.9015,120.6546,125.4623,124.5018,127.0406,84.2756,123.8368,128.6478,127.4347,127.6228,121.4427,123.1601,123.7745,118.9565,111.7138,108.7288,123.8148,117.5770,117.3130,122.0063,120.4821,100.5658,123.8827,71.8032
114.0735,116.1723,98.4209,126.4321,119.0809,102.7164,125.3045,122.6753,112.5977,76.2715,125.3996,124.6555,118.7244,117.6664,122.2386,120.0646,125.5852,125.9424,125.8969,81.8724,122.9036,128.4015,128.1780,126.9382,121.1908,124.1681,124.7247,116.8975,109.6462,107.0587,124.8384,116.1039,120.0588,119.8053,121.4659,97.2767,124.5303,68.2247,116.5094,117.0778,93.8351,125.8461,119.2811,101.3881,125.1410,122.6439,113.4808,72.7323,125.9488,122.7190,116.4547,119.8535,121.9557,120.5592,125.5420,124.6181,127.1473,84.3196,124.0488,128.7275,127.5634,127.7031,121.4922,123.1656,123.8589,118.6232,112.1293,109.7416,123.4810,117.1372,117.0267,122.0891,120.6861,100.8560,123.9624,71.1910
